应用,事件,数据生成时间(客户端时间),数据接收时间(服务器时间),延迟上报状态,日志信息
100116,front_reportItem,2021-10-24 22:06:52 ,2021-10-24 22:06:53 ,0,"{""date"":""24/Oct/2021:14:06:53 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5018"",""level"":""15"",""remain"":""2110"",""change"":""-1"",""count"":""1"",""type"":""-1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""5018"",""ts"":""1635084412"",""playerid"":""n61jub"",""itemId_type_id"":""5""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635084412""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 22:06:52 ,2021-10-24 22:06:53 ,0,"{""date"":""24/Oct/2021:14:06:53 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5005"",""level"":""15"",""remain"":""290"",""change"":""-5"",""count"":""5"",""type"":""-1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""5005"",""ts"":""1635084412"",""playerid"":""n61jub"",""itemId_type_id"":""5""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635084412""}},""user_agent"":""android""}"
100116,reportItem,2021-10-24 22:06:52 ,2021-10-24 22:06:52 ,0,"{""date"":""24/Oct/2021:22:06:52 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":295,""itemId_type_name"":""magical_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":290,""change"":-5,""count"":5,""type"":-1,""clientTime"":1635084412,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""5005"",""subMethod"":"""",""itemId_type_id"":5,""playerid"":""n61jub"",""ts"":1635084412},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084412}}}"
100116,reportItem,2021-10-24 22:06:52 ,2021-10-24 22:06:52 ,0,"{""date"":""24/Oct/2021:22:06:52 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":2111,""itemId_type_name"":""magical_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":2110,""change"":-1,""count"":1,""type"":-1,""clientTime"":1635084412,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""5018"",""subMethod"":"""",""itemId_type_id"":5,""playerid"":""n61jub"",""ts"":1635084412},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084412}}}"
100116,factory_product,2021-10-24 22:06:52 ,2021-10-24 22:06:52 ,0,"{""date"":""24/Oct/2021:22:06:52 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""factory_product"",""action"":""customevent"",""id"":45,""params"":{""itemId"":""3003"",""os"":0,""material"":[[""5005"",5],[""5018"",1]],""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635084412},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084412}}}"
100116,front_reportItem,2021-10-24 22:06:50 ,2021-10-24 22:06:51 ,0,"{""date"":""24/Oct/2021:14:06:51 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5018"",""level"":""15"",""remain"":""2111"",""change"":""-1"",""count"":""1"",""type"":""-1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""5018"",""ts"":""1635084410"",""playerid"":""n61jub"",""itemId_type_id"":""5""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635084410""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 22:06:50 ,2021-10-24 22:06:51 ,0,"{""date"":""24/Oct/2021:14:06:51 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-01"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5005"",""level"":""15"",""remain"":""295"",""change"":""-5"",""count"":""5"",""type"":""-1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""5005"",""ts"":""1635084410"",""playerid"":""n61jub"",""itemId_type_id"":""5""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635084410""}},""user_agent"":""android""}"
100116,reportItem,2021-10-24 22:06:50 ,2021-10-24 22:06:50 ,0,"{""date"":""24/Oct/2021:22:06:50 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":300,""itemId_type_name"":""magical_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":295,""change"":-5,""count"":5,""type"":-1,""clientTime"":1635084410,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""5005"",""subMethod"":"""",""itemId_type_id"":5,""playerid"":""n61jub"",""ts"":1635084410},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084410}}}"
100116,reportItem,2021-10-24 22:06:50 ,2021-10-24 22:06:50 ,0,"{""date"":""24/Oct/2021:22:06:50 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":2112,""itemId_type_name"":""magical_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":2111,""change"":-1,""count"":1,""type"":-1,""clientTime"":1635084410,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""5018"",""subMethod"":"""",""itemId_type_id"":5,""playerid"":""n61jub"",""ts"":1635084410},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084410}}}"
100116,factory_product,2021-10-24 22:06:50 ,2021-10-24 22:06:50 ,0,"{""date"":""24/Oct/2021:22:06:50 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""factory_product"",""action"":""customevent"",""id"":45,""params"":{""itemId"":""3003"",""os"":0,""material"":[[""5005"",5],[""5018"",1]],""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635084410},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084410}}}"
100116,front_reportItem,2021-10-24 22:06:45 ,2021-10-24 22:06:47 ,0,"{""date"":""24/Oct/2021:14:06:47 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-01"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_2005"",""level"":""15"",""remain"":""6"",""change"":""-5"",""count"":""5"",""type"":""-1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""2005"",""ts"":""1635084405"",""playerid"":""n61jub"",""itemId_type_id"":""2""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635084405""}},""user_agent"":""android""}"
100116,reportItem,2021-10-24 22:06:46 ,2021-10-24 22:06:46 ,0,"{""date"":""24/Oct/2021:22:06:46 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":11,""itemId_type_name"":""normal_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":6,""change"":-5,""count"":5,""type"":-1,""clientTime"":1635084406,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""2005"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635084406},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084406}}}"
100116,factory_product,2021-10-24 22:06:46 ,2021-10-24 22:06:46 ,0,"{""date"":""24/Oct/2021:22:06:46 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""factory_product"",""action"":""customevent"",""id"":45,""params"":{""itemId"":""3009"",""os"":0,""material"":[[""2005"",5]],""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635084406},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084406}}}"
100116,front_reportItem,2021-10-24 22:06:42 ,2021-10-24 22:06:44 ,0,"{""date"":""24/Oct/2021:14:06:44 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_2005"",""level"":""15"",""remain"":""11"",""change"":""-5"",""count"":""5"",""type"":""-1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""2005"",""ts"":""1635084402"",""playerid"":""n61jub"",""itemId_type_id"":""2""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635084402""}},""user_agent"":""android""}"
100116,factory_product,2021-10-24 22:06:43 ,2021-10-24 22:06:43 ,0,"{""date"":""24/Oct/2021:22:06:43 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""factory_product"",""action"":""customevent"",""id"":45,""params"":{""itemId"":""3009"",""os"":0,""material"":[[""2005"",5]],""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635084403},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084403}}}"
100116,reportItem,2021-10-24 22:06:43 ,2021-10-24 22:06:43 ,0,"{""date"":""24/Oct/2021:22:06:43 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":16,""itemId_type_name"":""normal_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":11,""change"":-5,""count"":5,""type"":-1,""clientTime"":1635084403,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""2005"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635084403},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084403}}}"
100116,front_reportItem,2021-10-24 22:06:37 ,2021-10-24 22:06:38 ,0,"{""date"":""24/Oct/2021:14:06:38 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-01"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5009"",""level"":""15"",""remain"":""1439"",""change"":""-5"",""count"":""5"",""type"":""-1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""5009"",""ts"":""1635084397"",""playerid"":""n61jub"",""itemId_type_id"":""5""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635084397""}},""user_agent"":""android""}"
100116,reportItem,2021-10-24 22:06:37 ,2021-10-24 22:06:37 ,0,"{""date"":""24/Oct/2021:22:06:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":1444,""itemId_type_name"":""magical_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":1439,""change"":-5,""count"":5,""type"":-1,""clientTime"":1635084397,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""5009"",""subMethod"":"""",""itemId_type_id"":5,""playerid"":""n61jub"",""ts"":1635084397},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084397}}}"
100116,factory_product,2021-10-24 22:06:37 ,2021-10-24 22:06:37 ,0,"{""date"":""24/Oct/2021:22:06:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""factory_product"",""action"":""customevent"",""id"":45,""params"":{""itemId"":""3007"",""os"":0,""material"":[[""5009"",5]],""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635084397},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084397}}}"
100116,front_reportItem,2021-10-24 22:06:34 ,2021-10-24 22:06:35 ,0,"{""date"":""24/Oct/2021:14:06:35 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-01"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5009"",""level"":""15"",""remain"":""1444"",""change"":""-5"",""count"":""5"",""type"":""-1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""5009"",""ts"":""1635084394"",""playerid"":""n61jub"",""itemId_type_id"":""5""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635084394""}},""user_agent"":""android""}"
100116,reportItem,2021-10-24 22:06:34 ,2021-10-24 22:06:34 ,0,"{""date"":""24/Oct/2021:22:06:34 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":1449,""itemId_type_name"":""magical_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":1444,""change"":-5,""count"":5,""type"":-1,""clientTime"":1635084394,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""5009"",""subMethod"":"""",""itemId_type_id"":5,""playerid"":""n61jub"",""ts"":1635084394},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635084394}}}"
